1305	National Lampoon's Senior Trip (1995)	/title/tt0113936/?ref_=fn_al_tt_1	Senior Trip	(1995)
1306	Delta of Venus (1994)	/title/tt0109593/?ref_=fn_al_tt_1	Delta of Venus	(1995)
1307	Carmen Miranda: Bananas Is My Business (1994)	/title/tt0109381/?ref_=fn_al_tt_1	Carmen Miranda: Bananas Is My Business	(1995)
1308	Babyfever (1994)	/title/tt0109191/?ref_=fn_al_tt_1	Babyfever	(1994)
1309	Very Natural Thing, A (1974)	/title/tt0072362/?ref_=fn_al_tt_1	A Very Natural Thing	(1974)
1310	Walk in the Sun, A (1945)	/title/tt0038235/?ref_=fn_al_tt_1	A Walk in the Sun	(1945)
1311	Waiting to Exhale (1995)	/title/tt0114885/?ref_=fn_al_tt_1	Waiting to Exhale	(1995)
1312	Pompatus of Love, The (1996)	/title/tt6154608/?ref_=fn_al_tt_1	Jack/Aladdin and the King of Thieves/Escape from L.A./Basquiat/The Pompatus of Love
1313	Palmetto (1998)	/title/tt0120782/?ref_=fn_al_tt_1	Palmetto	(1998)
1314	Surviving the Game (1994)	/title/tt0111323/?ref_=fn_al_tt_1	Surviving the Game	(1994)
1315	Inventing the Abbotts (1997)	/title/tt0119381/?ref_=fn_al_tt_1	Inventing the Abbotts	(1997)
1316	Horse Whisperer, The (1998)	/title/tt0472232/?ref_=fn_al_tt_1	Monty Roberts: A Real Horse Whisperer	(1998) (Video)
1317	Journey of August King, The (1995)	/title/tt0113490/?ref_=fn_al_tt_1	The Journey of August King	(1995)
1318	Catwalk (1995)	/title/tt0112646/?ref_=fn_al_tt_1	Catwalk	(1995)
1319	Neon Bible, The (1995)	/title/tt0113952/?ref_=fn_al_tt_1	The Neon Bible	(1995)
1320	Homage (1995)	/title/tt0113319/?ref_=fn_al_tt_1	Homage	(1995)
1321	Open Season (1996)	/title/tt1432733/?ref_=fn_al_tt_1	Celtic: The Win - Jansen Season 1997/98
1322	Metisse (Caf� au Lait) (1993)	/title/tt0107642/?ref_=fn_al_tt_1	None	None
1323	Wooden Man's Bride, The (Wu Kui) (1994)	/title/tt0111752/?ref_=fn_al_tt_1	Wu Kui	(1994)
1324	Loaded (1994)	/title/tt0110374/?ref_=fn_al_tt_1	Loaded	(1994)
1325	August (1996)	/title/tt0115591/?ref_=fn_al_tt_1	August	(1996)
1326	Boys (1996)	/title/tt0115742/?ref_=fn_al_tt_1	Boys	(1996)
1327	Captives (1994)	/title/tt0109374/?ref_=fn_al_tt_1	Captives	(1994)
1328	Of Love and Shadows (1994)	/title/tt0110712/?ref_=fn_al_tt_1	Of Love and Shadows	(1994)
1329	Low Life, The (1994)	/title/tt0125877/?ref_=fn_al_tt_1	Low Life	(1994) (Short)
1330	An Unforgettable Summer (1994)	/title/tt0111546/?ref_=fn_al_tt_1	Un été inoubliable	(1994)
1331	Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)	/title/tt0113610/?ref_=fn_al_tt_1	The Last Klezmer: Leopold Kozlowski, His Life and Music	(1994)
1332	My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)	/title/tt0106810/?ref_=fn_al_tt_1	En compagnie d'Antonin Artaud	(1993)
1333	Midnight Dancers (Sibak) (1994)	/title/tt0111180/?ref_=fn_al_tt_1	Sibak	(1994)
1334	Somebody to Love (1994)	/title/tt0111237/?ref_=fn_al_tt_1	Somebody to Love	(1994)
1335	American Buffalo (1996)	/title/tt0115530/?ref_=fn_al_tt_1	American Buffalo	(1996)
1336	Kazaam (1996)	/title/tt0116756/?ref_=fn_al_tt_1	Kazaam	(1996)
1337	Larger Than Life (1996)	/title/tt0116823/?ref_=fn_al_tt_1	Larger Than Life	(1996)
1338	Two Deaths (1995)	/title/tt0117999/?ref_=fn_al_tt_1	Two Deaths	(1995)
1339	Stefano Quantestorie (1993)	/title/tt0108220/?ref_=fn_al_tt_1	Stefano Quantestorie	(1993)
1340	Crude Oasis, The (1995)	/title/tt0112746/?ref_=fn_al_tt_1	The Crude Oasis	(1995)
1341	Hedd Wyn (1992)	/title/tt0104403/?ref_=fn_al_tt_1	Hedd Wyn	(1992)
1342	Convent, The (Convento, O) (1995)	/title/tt0112716/?ref_=fn_al_tt_1	O Convento	(1995)
1343	Lotto Land (1995)	/title/tt0113695/?ref_=fn_al_tt_1	Lotto Land	(1995)
1344	Story of Xinghua, The (1993)	/title/tt0108227/?ref_=fn_al_tt_1	None	None
1345	Day the Sun Turned Cold, The (Tianguo niezi) (1994)	/title/tt0111424/?ref_=fn_al_tt_1	None	None
1346	Dingo (1992)	/title/tt0103428/?ref_=fn_al_tt_1	Goof Troop	(1992) (TV Series)
1347	Ballad of Narayama, The (Narayama Bushiko) (1958)	/title/tt0051980/?ref_=fn_al_tt_1	Narayama bushikô	(1958)
1348	Every Other Weekend (1990)	/title/tt6111598/?ref_=fn_al_tt_1	Every Other Weekend
1349	Mille bolle blu (1993)	/title/tt0107575/?ref_=fn_al_tt_1	Mille bolle blu	(1993)
1350	Crows and Sparrows (1949)	/title/tt0042054/?ref_=fn_al_tt_1	Wuya yu maque	(1949)
1351	Lover's Knot (1996)	/title/tt0116934/?ref_=fn_al_tt_1	None	None
1352	Shadow of Angels (Schatten der Engel) (1976)	/title/tt0075169/?ref_=fn_al_tt_1	Schatten der Engel	(1976)
1353	1-900 (1994)	/title/tt0109001/?ref_=fn_al_tt_1	06	(1994)
1354	Venice/Venice (1992)	/title/tt0105729/?ref_=fn_al_tt_1	Venice/Venice	(1992)
1355	Infinity (1996)	/title/tt0116635/?ref_=fn_al_tt_1	Infinity	(1996)
1356	Ed's Next Move (1996)	/title/tt0116167/?ref_=fn_al_tt_1	Ed's Next Move	(1996)
1357	For the Moment (1994)	/title/tt0110665/?ref_=fn_al_tt_1	The Night and the Moment	(1994)
1358	The Deadly Cure (1996)	/title/tt0645145/?ref_=fn_al_tt_1	The Deadly Cure
1359	Boys in Venice (1996)	/title/tt0138606/?ref_=fn_al_tt_1	None	None
1360	Sexual Life of the Belgians, The (1994)	/title/tt0111622/?ref_=fn_al_tt_1	La vie sexuelle des Belges 1950-1978	(1994)
1361	Search for One-eye Jimmy, The (1996)	/title/tt0117577/?ref_=fn_al_tt_1	The Search for One-eye Jimmy	(1994)
1362	American Strays (1996)	/title/tt0115531/?ref_=fn_al_tt_1	American Strays	(1996)
1363	Leopard Son, The (1996)	/title/tt0116859/?ref_=fn_al_tt_1	The Leopard Son	(1996)
1364	Bird of Prey (1996)	/title/tt0795734/?ref_=fn_al_tt_1	Birds of Prey
1365	Johnny 100 Pesos (1993)	/title/tt4440776/?ref_=fn_al_tt_1	Johnny 100 Pesos: Capítulo Dos	(2017)
1366	JLG/JLG - autoportrait de d閏embre (1994)	/title/tt0110173/?ref_=fn_al_tt_1	None	None
1367	Faust (1994)	/title/tt0111959/?ref_=fn_al_tt_1	Faust	(1994) (TV Series)
1368	Mina Tannenbaum (1994)	/title/tt0110521/?ref_=fn_al_tt_1	Mina Tannenbaum	(1994)
1369	Forbidden Christ, The (Cristo proibito, Il) (1950)	/title/tt0042354/?ref_=fn_al_tt_1	None	None
1370	I Can't Sleep (J'ai pas sommeil) (1994)	/title/tt0110171/?ref_=fn_al_tt_1	J'ai pas sommeil	(1994)
1371	Machine, The (1994)	/title/tt0109575/?ref_=fn_al_tt_1	Death Machine	(1994)
1372	Stranger, The (1994)	/title/tt0109647/?ref_=fn_al_tt_1	Don't Talk to Strangers	(1994) (TV Movie)
1373	Good Morning (1971)	/title/tt0067152/?ref_=fn_al_tt_1	Good Morning	(1971) (Short)
1374	Falling in Love Again (1980)	/title/tt0080714/?ref_=fn_al_tt_1	Falling in Love Again	(1980)
1375	Cement Garden, The (1993)	/title/tt0106535/?ref_=fn_al_tt_1	The Cement Garden	(1993)
1376	Meet Wally Sparks (1997)	/title/tt0119644/?ref_=fn_al_tt_1	Meet Wally Sparks	(1997)
1377	Hotel de Love (1996)	/title/tt0116565/?ref_=fn_al_tt_1	Hotel de Love	(1996)
1378	Rhyme & Reason (1997)	/title/tt0120014/?ref_=fn_al_tt_1	Rhyme & Reason	(1997)
1379	Love and Other Catastrophes (1996)	/title/tt0116931/?ref_=fn_al_tt_1	Love and Other Catastrophes	(1996)
1380	Hollow Reed (1996)	/title/tt0113314/?ref_=fn_al_tt_1	Hollow Reed	(1996)
1381	Losing Chase (1996)	/title/tt0116920/?ref_=fn_al_tt_1	Losing Chase	(1996) (TV Movie)
1382	Bonheur, Le (1965)	/title/tt0058985/?ref_=fn_al_tt_1	Le bonheur	(1965)
1383	Second Jungle Book: Mowgli & Baloo, The (1997)	/title/tt0120087/?ref_=fn_al_tt_1	The Second Jungle Book: Mowgli & Baloo	(1997)
1384	Squeeze (1996)	/title/tt0115680/?ref_=fn_al_tt_1	The Big Squeeze	(1996)
1385	Roseanna's Grave (For Roseanna) (1997)	/title/tt0120034/?ref_=fn_al_tt_1	Roseanna's Grave	(1997)
1386	Tetsuo II: Body Hammer (1992)	/title/tt0105569/?ref_=fn_al_tt_1	Tetsuo II: Body Hammer	(1992)
1387	Fall (1997)	/title/tt0119098/?ref_=fn_al_tt_1	Fall	(1997)
1388	Gabbeh (1996)	/title/tt0116384/?ref_=fn_al_tt_1	Gabbeh	(1996)
1389	Mondo (1996)	/title/tt0118163/?ref_=fn_al_tt_1	The Whole Wide World	(1996)
1390	Innocent Sleep, The (1995)	/title/tt0113425/?ref_=fn_al_tt_1	The Innocent Sleep	(1995)
1391	For Ever Mozart (1996)	/title/tt0116334/?ref_=fn_al_tt_1	For Ever Mozart	(1996)
1392	Locusts, The (1997)	/title/tt0119557/?ref_=fn_al_tt_1	The Locusts	(1997)
1393	Stag (1997)	/title/tt0120192/?ref_=fn_al_tt_1	Stag	(1997)
1394	Swept from the Sea (1997)	/title/tt0120257/?ref_=fn_al_tt_1	Swept from the Sea	(1997)
1395	Hurricane Streets (1998)	/title/tt0119338/?ref_=fn_al_tt_1	Hurricane	(1997)
1396	Stonewall (1995)	/title/tt0114550/?ref_=fn_al_tt_1	Stonewall	(1995)
1397	Of Human Bondage (1934)	/title/tt0025586/?ref_=fn_al_tt_1	Of Human Bondage	(1934)
1398	Anna (1996)	/title/tt2661954/?ref_=fn_al_tt_1	Anna	(1996)
1399	Stranger in the House (1997)	/title/tt0120222/?ref_=fn_al_tt_1	Stranger in the House	(1997)
1400	Picture Bride (1995)	/title/tt0114129/?ref_=fn_al_tt_1	Picture Bride	(1994)
1401	M. Butterfly (1993)	/title/tt0107468/?ref_=fn_al_tt_1	M. Butterfly	(1993)
1402	Ciao, Professore! (1993)	/title/tt0107225/?ref_=fn_al_tt_1	Io speriamo che me la cavo	(1992)
1403	Caro Diario (Dear Diary) (1994)	/title/tt0109382/?ref_=fn_al_tt_1	None	None
1404	Withnail and I (1987)	/title/tt10610284/?ref_=fn_al_tt_1	Josh Olson on Withnail and I
1405	Boy's Life 2 (1997)	/title/tt0118762/?ref_=fn_al_tt_1	Boys Life 2	(1997)
1406	When Night Is Falling (1995)	/title/tt0114916/?ref_=fn_al_tt_1	When Night Is Falling	(1995)
1407	Specialist, The (1994)	/title/tt0111255/?ref_=fn_al_tt_1	The Specialist	(1994)
1408	Gordy (1995)	/title/tt0113199/?ref_=fn_al_tt_1	Gordy	(1995)
1409	Swan Princess, The (1994)	/title/tt0149215/?ref_=fn_al_tt_1	The Swan Princess: The Mystery of the Enchanted Treasure	(1998) (Video)
1410	Harlem (1993)	/title/tt0107079/?ref_=fn_al_tt_1	Sugar Hill	(1993)
1411	Barbarella (1968)	/title/tt0062711/?ref_=fn_al_tt_1	Barbarella	(1968)
1412	Land Before Time III: The Time of the Great Giving (1995) (V)	/title/tt7926508/?ref_=fn_al_tt_1	The Land Before Time III: The Time of the Great Giving (1995)
1413	Street Fighter (1994)	/title/tt0111301/?ref_=fn_al_tt_1	Street Fighter	(1994)
1414	Coldblooded (1995)	/title/tt0112702/?ref_=fn_al_tt_1	Coldblooded	(1995)
1415	Next Karate Kid, The (1994)	/title/tt0110657/?ref_=fn_al_tt_1	The Next Karate Kid	(1994)
1416	No Escape (1994)	/title/tt0110678/?ref_=fn_al_tt_1	No Escape	(1994)
1417	Turning, The (1992)	/title/tt0105660/?ref_=fn_al_tt_1	The Turning	(1992)
1418	Joy Luck Club, The (1993)	/title/tt1929928/?ref_=fn_al_tt_1	True Romance/The Ballad of Little Jo/Kalifornia/The Joy Luck Club/The Real McCoy
1419	Highlander III: The Sorcerer (1994)	/title/tt6855528/?ref_=fn_al_tt_1	Highlander 3: The Sorcerer (1994)
1420	Gilligan's Island: The Movie (1998)	/title/tt0057751/?ref_=fn_tt_tt_1	None	None
1421	My Crazy Life (Mi vida loca) (1993)	/title/tt0107566/?ref_=fn_al_tt_1	Mi vida loca	(1993)
1422	Suture (1993)	/title/tt0108260/?ref_=fn_al_tt_1	Suture	(1993)
1423	Walking Dead, The (1995)	/title/tt7221066/?ref_=fn_al_tt_1	Dread the Walking Dead	(2018) (TV Series)
1424	I Like It Like That (1994)	/title/tt0110091/?ref_=fn_al_tt_1	I Like It Like That	(1994)
1425	I'll Do Anything (1994)	/title/tt0110097/?ref_=fn_al_tt_1	I'll Do Anything	(1994)
1426	Grace of My Heart (1996)	/title/tt0116442/?ref_=fn_al_tt_1	Grace of My Heart	(1996)
1427	Drunks (1995)	/title/tt0112907/?ref_=fn_al_tt_1	Drunks	(1995)
1428	SubUrbia (1997)	/title/tt6173150/?ref_=fn_al_tt_1	Dante's Peak/SubUrbia/The Beautician and the Beast/Rosewood/The Whole Wide World
1429	Sliding Doors (1998)	/title/tt0120148/?ref_=fn_al_tt_1	Sliding Doors	(1998)
1430	Ill Gotten Gains (1997)	/title/tt0119352/?ref_=fn_al_tt_1	Ill Gotten Gains	(1997)
1431	Legal Deceit (1997)	/title/tt0130073/?ref_=fn_al_tt_1	Legal Deceit	(1997)
1432	Mighty, The (1998)	/title/tt0120751/?ref_=fn_al_tt_1	Mighty Joe Young	(1998)
1433	Men of Means (1998)	/title/tt0119655/?ref_=fn_al_tt_1	Men of Means	(1998)
1434	Shooting Fish (1997)	/title/tt0120122/?ref_=fn_al_tt_1	Shooting Fish	(1997)
1435	Steal Big, Steal Little (1995)	/title/tt0114536/?ref_=fn_al_tt_1	Steal Big Steal Little	(1995)
1436	Mr. Jones (1993)	/title/tt0107611/?ref_=fn_al_tt_1	Mr. Jones	(1993)
1437	House Party 3 (1994)	/title/tt0110064/?ref_=fn_al_tt_1	House Party 3	(1994)
1438	Panther (1995)	/title/tt0114084/?ref_=fn_al_tt_1	Panther	(I) (1995)
1439	Jason's Lyric (1994)	/title/tt0110186/?ref_=fn_al_tt_1	Jason's Lyric	(1994)
1440	Above the Rim (1994)	/title/tt0109035/?ref_=fn_al_tt_1	Above the Rim	(1994)
1441	Moonlight and Valentino (1995)	/title/tt0113851/?ref_=fn_al_tt_1	Moonlight and Valentino	(1995)
1442	Scarlet Letter, The (1995)	/title/tt4368688/?ref_=fn_al_tt_1	The Scarlet Letter - Thug Notes Summary and Analysis
1443	8 Seconds (1994)	/title/tt0109021/?ref_=fn_al_tt_1	8 Seconds	(1994)
1444	That Darn Cat! (1965)	/title/tt0059793/?ref_=fn_al_tt_1	That Darn Cat!	(1965)
1445	Ladybird Ladybird (1994)	/title/tt0110296/?ref_=fn_al_tt_1	Ladybird Ladybird	(1994)
1446	Bye Bye, Love (1995)	/title/tt0112606/?ref_=fn_al_tt_1	Bye Bye Love	(1995)
1447	Century (1993)	/title/tt0106537/?ref_=fn_al_tt_1	Century	(1993)
1448	My Favorite Season (1993)	/title/tt0107471/?ref_=fn_al_tt_1	Ma saison préférée	(1993)
1449	Pather Panchali (1955)	/title/tt0048473/?ref_=fn_al_tt_1	Pather Panchali	(1955)
1450	Golden Earrings (1947)	/title/tt0039428/?ref_=fn_al_tt_1	Golden Earrings	(1947)
1451	Foreign Correspondent (1940)	/title/tt0032484/?ref_=fn_al_tt_1	Foreign Correspondent	(1940)
1452	Lady of Burlesque (1943)	/title/tt0036094/?ref_=fn_al_tt_1	Lady of Burlesque	(1943)
1453	Angel on My Shoulder (1946)	/title/tt0038300/?ref_=fn_al_tt_1	Angel on My Shoulder	(1946)
1454	Angel and the Badman (1947)	/title/tt0039152/?ref_=fn_al_tt_1	Angel and the Badman	(1947)
1455	Outlaw, The (1943)	/title/tt0036241/?ref_=fn_al_tt_1	The Outlaw	(1943)
1456	Beat the Devil (1954)	/title/tt0046414/?ref_=fn_al_tt_1	Beat the Devil	(1953)
1457	Love Is All There Is (1996)	/title/tt0116928/?ref_=fn_al_tt_1	Love Is All There Is	(1996)
1458	Damsel in Distress, A (1937)	/title/tt0028757/?ref_=fn_al_tt_1	A Damsel in Distress	(1937)
1459	Madame Butterfly (1995)	/title/tt0113731/?ref_=fn_al_tt_1	Madame Butterfly	(1995)
1460	Sleepover (1995)	/title/tt0114472/?ref_=fn_al_tt_1	Sleepover	(1995)
1461	Here Comes Cookie (1935)	/title/tt0026465/?ref_=fn_al_tt_1	Here Comes Cookie	(1935)
1462	Thieves (Voleurs, Les) (1996)	/title/tt0115491/?ref_=fn_al_tt_1	Aladdin and the King of Thieves	(1996) (Video)
1463	Boys, Les (1997)	/title/tt0118804/?ref_=fn_al_tt_1	The Butcher Boy	(1997)
1464	Stars Fell on Henrietta, The (1995)	/title/tt0114534/?ref_=fn_al_tt_1	The Stars Fell on Henrietta	(1995)
1465	Last Summer in the Hamptons (1995)	/title/tt0113612/?ref_=fn_al_tt_1	Last Summer in the Hamptons	(1995)
1466	Margaret's Museum (1995)	/title/tt0113774/?ref_=fn_al_tt_1	Margaret's Museum	(1995)
1467	Saint of Fort Washington, The (1993)	/title/tt0108026/?ref_=fn_al_tt_1	The Saint of Fort Washington	(1993)
1468	Cure, The (1995)	/title/tt0112757/?ref_=fn_al_tt_1	The Cure	(1995)
1469	Tom and Huck (1995)	/title/tt0112302/?ref_=fn_al_tt_1	Tom and Huck	(1995)
1470	Gumby: The Movie (1995)	/title/tt0113234/?ref_=fn_al_tt_1	Gumby 1	(1995)
1471	Hideaway (1995)	/title/tt0113303/?ref_=fn_al_tt_1	Hideaway	(1995)
1472	Visitors, The (Visiteurs, Les) (1993)	/title/tt0108500/?ref_=fn_al_tt_1	Les visiteurs	(1993)
1473	Little Princess, The (1939)	/title/tt8630140/?ref_=fn_al_tt_1	The Little Princess (1939)
1474	Nina Takes a Lover (1994)	/title/tt0110671/?ref_=fn_al_tt_1	Nina Takes a Lover	(1994)
1475	Bhaji on the Beach (1993)	/title/tt0106408/?ref_=fn_al_tt_1	Bhaji on the Beach	(1993)
1476	Raw Deal (1948)	/title/tt0040723/?ref_=fn_al_tt_1	Raw Deal	(1948)
1477	Nightwatch (1997)	/title/tt0119791/?ref_=fn_al_tt_1	Nightwatch	(1997)
1478	Dead Presidents (1995)	/title/tt0112819/?ref_=fn_al_tt_1	Dead Presidents	(1995)
1479	Reckless (1995)	/title/tt0114241/?ref_=fn_al_tt_1	Reckless	(1995)
1480	Herbie Rides Again (1974)	/title/tt0071607/?ref_=fn_al_tt_1	Herbie Rides Again	(1974)
1481	S.F.W. (1994)	/title/tt0111048/?ref_=fn_al_tt_1	S.F.W.	(1994)
1482	Gate of Heavenly Peace, The (1995)	/title/tt0113147/?ref_=fn_al_tt_1	The Gate of Heavenly Peace
1483	Man in the Iron Mask, The (1998)	/title/tt0120744/?ref_=fn_al_tt_1	The Man in the Iron Mask	(I) (1998)
1484	Jerky Boys, The (1994)	/title/tt6145980/?ref_=fn_al_tt_1	The Quick and the Dead/Shallow Grave/The Jerky Boys: The Movie/Crumb
1485	Colonel Chabert, Le (1994)	/title/tt0109454/?ref_=fn_al_tt_1	Le colonel Chabert	(1994)
1486	Girl in the Cadillac (1995)	/title/tt0113173/?ref_=fn_al_tt_1	Girl in the Cadillac	(1995)
1487	Even Cowgirls Get the Blues (1993)	/title/tt0106834/?ref_=fn_al_tt_1	Even Cowgirls Get the Blues	(1993)
1488	Germinal (1993)	/title/tt0107002/?ref_=fn_al_tt_1	Germinal	(1993)
1489	Chasers (1994)	/title/tt0109403/?ref_=fn_al_tt_1	Chasers	(1994)
1490	Fausto (1993)	/title/tt0106878/?ref_=fn_al_tt_1	Fausto	(1993)
1491	Tough and Deadly (1995)	/title/tt0114706/?ref_=fn_al_tt_1	Tough and Deadly	(1995) (Video)
1492	Window to Paris (1994)	/title/tt0110719/?ref_=fn_al_tt_1	Okno v Parizh	(1993)
1493	Modern Affair, A (1995)	/title/tt0113839/?ref_=fn_al_tt_1	A Modern Affair	(1995)
1494	Mostro, Il (1994)	/title/tt0110570/?ref_=fn_al_tt_1	Il mostro	(1994)
1495	Flirt (1995)	/title/tt0113080/?ref_=fn_al_tt_1	Flirt	(1995)
1496	Carpool (1996)	/title/tt0115836/?ref_=fn_al_tt_1	Carpool	(1996)
1497	Line King: Al Hirschfeld, The (1996)	/title/tt2147657/?ref_=fn_al_tt_1	Al Hirschfeld: The Line King
1498	Farmer & Chase (1995)	/title/tt0113031/?ref_=fn_al_tt_1	Farmer & Chase	(1997)
1499	Grosse Fatigue (1994)	/title/tt2971774/?ref_=fn_al_tt_1	Grosse fatigue	(2013) (Short)
1500	Santa with Muscles (1996)	/title/tt0117550/?ref_=fn_al_tt_1	Santa with Muscles	(1996)
1501	Prisoner of the Mountains (Kavkazsky Plennik) (1996)	/title/tt0116754/?ref_=fn_al_tt_1	None	None
1502	Naked in New York (1994)	/title/tt0110623/?ref_=fn_al_tt_1	Naked in New York	(1993)
1503	Gold Diggers: The Secret of Bear Mountain (1995)	/title/tt0113188/?ref_=fn_al_tt_1	Gold Diggers: The Secret of Bear Mountain	(1995)
1504	Bewegte Mann, Der (1994)	/title/tt0109255/?ref_=fn_al_tt_1	Der bewegte Mann	(1994)
1505	Killer: A Journal of Murder (1995)	/title/tt0113542/?ref_=fn_al_tt_1	Killer: A Journal of Murder	(1995)
1506	Nelly & Monsieur Arnaud (1995)	/title/tt0113947/?ref_=fn_al_tt_1	Nelly & Monsieur Arnaud	(1995)
1507	Three Lives and Only One Death (1996)	/title/tt0117968/?ref_=fn_al_tt_1	Trois vies et une seule mort	(1996)
1508	Babysitter, The (1995)	/title/tt0630190/?ref_=fn_al_tt_1	Beaver the Babysitter
1509	Getting Even with Dad (1994)	/title/tt0109891/?ref_=fn_al_tt_1	Getting Even with Dad	(1994)
1510	Mad Dog Time (1996)	/title/tt0116953/?ref_=fn_al_tt_1	Mad Dog Time	(1996)
1511	Children of the Revolution (1996)	/title/tt0115886/?ref_=fn_al_tt_1	Children of the Revolution	(1996)
1512	World of Apu, The (Apur Sansar) (1959)	/title/tt0052572/?ref_=fn_al_tt_1	Apur Sansar	(1959)
1513	Sprung (1997)	/title/tt0120190/?ref_=fn_al_tt_1	Sprung	(1997)
1514	Dream With the Fishes (1997)	/title/tt0119019/?ref_=fn_al_tt_1	Dream with the Fishes	(1997)
1515	Wings of Courage (1995)	/title/tt0114952/?ref_=fn_al_tt_1	Wings of Courage	(1995)
1516	Wedding Gift, The (1994)	/title/tt0322916/?ref_=fn_tt_tt_1	None	None
1517	Race the Sun (1996)	/title/tt0117427/?ref_=fn_al_tt_1	Race the Sun	(1996)
1518	Losing Isaiah (1995)	/title/tt0113691/?ref_=fn_al_tt_1	Losing Isaiah	(1995)
1519	New Jersey Drive (1995)	/title/tt0113967/?ref_=fn_al_tt_1	New Jersey Drive	(1995)
1520	Fear, The (1995)	/title/tt0113043/?ref_=fn_al_tt_1	The Fear	(1995)
1521	Mr. Wonderful (1993)	/title/tt0107613/?ref_=fn_al_tt_1	Mr. Wonderful	(1993)
1522	Trial by Jury (1994)	/title/tt0111488/?ref_=fn_al_tt_1	Trial by Jury	(1994)
1523	Good Man in Africa, A (1994)	/title/tt0109920/?ref_=fn_al_tt_1	A Good Man in Africa	(1994)
1524	Kaspar Hauser (1993)	/title/tt0110246/?ref_=fn_al_tt_1	Kaspar Hauser	(1993)
1525	Object of My Affection, The (1998)	/title/tt0120772/?ref_=fn_al_tt_1	The Object of My Affection	(1998)
1526	Witness (1985)	/title/tt0090329/?ref_=fn_al_tt_1	Witness	(1985)
1527	Senseless (1998)	/title/tt0120820/?ref_=fn_al_tt_1	Senseless	(1998)
1528	Nowhere (1997)	/title/tt0119809/?ref_=fn_al_tt_1	Nowhere	(1997)
1529	Underground (1995)	/title/tt0114787/?ref_=fn_al_tt_1	Underground	(1995)
1530	Jefferson in Paris (1995)	/title/tt0113463/?ref_=fn_al_tt_1	Jefferson in Paris	(1995)
1531	Far From Home: The Adventures of Yellow Dog (1995)	/title/tt0113028/?ref_=fn_al_tt_1	Far from Home: The Adventures of Yellow Dog	(1995)
1532	Foreign Student (1994)	/title/tt0109828/?ref_=fn_al_tt_1	Foreign Student	(1994)
1533	I Don't Want to Talk About It (De eso no se habla) (1993)	/title/tt0106678/?ref_=fn_al_tt_1	De eso no se habla	(1993)
1534	Twin Town (1997)	/title/tt0120394/?ref_=fn_al_tt_1	Twin Town	(1997)
1535	Enfer, L' (1994)	/title/tt0109731/?ref_=fn_al_tt_1	None	None
1536	Aiqing wansui (1994)	/title/tt0109066/?ref_=fn_al_tt_1	None	None
1537	Cosi (1996)	/title/tt0115951/?ref_=fn_al_tt_1	Cosi	(1996)
1538	All Over Me (1997)	/title/tt0118586/?ref_=fn_al_tt_1	All Over Me	(1997)
1539	Being Human (1993)	/title/tt2125042/?ref_=fn_al_tt_1	Being Human 1955
1540	Amazing Panda Adventure, The (1995)	/title/tt0112342/?ref_=fn_al_tt_1	The Amazing Panda Adventure	(1995)
1541	Beans of Egypt, Maine, The (1994)	/title/tt0109226/?ref_=fn_al_tt_1	The Beans of Egypt, Maine	(1994)
1542	Scarlet Letter, The (1926)	/title/tt4368688/?ref_=fn_al_tt_1	The Scarlet Letter - Thug Notes Summary and Analysis
1543	Johns (1996)	/title/tt0116714/?ref_=fn_al_tt_1	Johns	(1996)
1544	It Takes Two (1995)	/title/tt0113442/?ref_=fn_al_tt_1	It Takes Two	(1995)
1545	Frankie Starlight (1995)	/title/tt0113107/?ref_=fn_al_tt_1	Frankie Starlight	(1995)
1546	Shadows (Cienie) (1988)	/title/tt0094878/?ref_=fn_al_tt_1	Cienie	(1988)
1547	Show, The (1995)	/title/tt0114436/?ref_=fn_al_tt_1	Showgirls	(1995)
1548	The Courtyard (1995)	/title/tt0112727/?ref_=fn_al_tt_1	The Courtyard	(1995) (TV Movie)
1549	Dream Man (1995)	/title/tt0112899/?ref_=fn_al_tt_1	Dream Man	(1995) (Video)
1550	Destiny Turns on the Radio (1995)	/title/tt0112854/?ref_=fn_al_tt_1	Destiny Turns on the Radio	(1995)
1551	Glass Shield, The (1994)	/title/tt0109906/?ref_=fn_al_tt_1	The Glass Shield	(1994)
1552	Hunted, The (1995)	/title/tt0113360/?ref_=fn_al_tt_1	The Hunted	(1995)
1553	Underneath, The (1995)	/title/tt7266122/?ref_=fn_al_tt_1	Underneath the Waves	(2018) (Short)
1554	Safe Passage (1994)	/title/tt0111054/?ref_=fn_al_tt_1	Safe Passage	(1994)
1555	Secret Adventures of Tom Thumb, The (1993)	/title/tt0108069/?ref_=fn_al_tt_1	The Secret Adventures of Tom Thumb	(1993)
1556	Condition Red (1995)	/title/tt0112712/?ref_=fn_al_tt_1	Condition Red	(1995)
1557	Yankee Zulu (1994)	/title/tt0111787/?ref_=fn_al_tt_1	None	None
1558	Aparajito (1956)	/title/tt0048956/?ref_=fn_al_tt_1	Aparajito	(1956)
1559	Hostile Intentions (1994)	/title/tt0110061/?ref_=fn_al_tt_1	Hostile Intentions	(1995)
1560	Clean Slate (Coup de Torchon) (1981)	/title/tt0082206/?ref_=fn_al_tt_1	Coup de torchon	(1981)
